ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2015-168494,12/12/2015,NP-18700,Consumer,United States,Fresno,California,FUR-TA-10003473,Furniture,Tables,3610.848
CA-2015-168494,12/12/2015,NP-18700,Consumer,United States,Fresno,California,FUR-BO-10004467,Furniture,Bookcases,254.9745
CA-2018-115602,18/12/2018,DJ-13630,Consumer,United States,New York City,New York,OFF-AR-10002280,Office Supplies,Art,38.82
CA-2018-115602,18/12/2018,DJ-13630,Consumer,United States,New York City,New York,FUR-CH-10001708,Furniture,Chairs,1141.938
CA-2018-115602,18/12/2018,DJ-13630,Consumer,United States,New York City,New York,OFF-AP-10000891,Office Supplies,Appliances,1704.56
CA-2018-115602,18/12/2018,DJ-13630,Consumer,United States,New York City,New York,OFF-AR-10000462,Office Supplies,Art,3.2
CA-2016-154956,04/07/2016,IM-15070,Consumer,United States,Milwaukee,Wisconsin,TEC-PH-10004165,Technology,Phones,1099.96
CA-2018-144638,10/03/2018,MH-18115,Home Office,United States,Chester,Pennsylvania,OFF-AR-10003958,Office Supplies,Art,5.248
CA-2018-144638,10/03/2018,MH-18115,Home Office,United States,Chester,Pennsylvania,TEC-PH-10000149,Technology,Phones,35.91
CA-2018-144638,10/03/2018,MH-18115,Home Office,United States,Chester,Pennsylvania,FUR-FU-10003724,Furniture,Furnishings,6.696
CA-2018-144638,10/03/2018,MH-18115,Home Office,United States,Chester,Pennsylvania,FUR-FU-10003535,Furniture,Furnishings,43.872
US-2017-168620,24/12/2017,RB-19795,Home Office,United States,Charlotte,North Carolina,OFF-BI-10001575,Office Supplies,Binders,27.882
US-2017-168620,24/12/2017,RB-19795,Home Office,United States,Charlotte,North Carolina,OFF-ST-10003716,Office Supplies,Storage,540.048
US-2017-168620,24/12/2017,RB-19795,Home Office,United States,Charlotte,North Carolina,TEC-AC-10004469,Technology,Accessories,255.68
CA-2018-117079,23/10/2018,JR-15700,Consumer,United States,Jacksonville,Florida,TEC-PH-10004586,Technology,Phones,863.88
US-2017-144393,28/10/2017,SM-20950,Corporate,United States,Greenville,North Carolina,OFF-BI-10004236,Office Supplies,Binders,17.616
CA-2018-105053,07/07/2018,CS-12355,Consumer,United States,Long Beach,New York,OFF-BI-10001634,Office Supplies,Binders,17.472
CA-2017-155992,01/10/2017,CC-12220,Consumer,United States,La Porte,Indiana,TEC-PH-10000215,Technology,Phones,69.9
CA-2017-155992,01/10/2017,CC-12220,Consumer,United States,La Porte,Indiana,FUR-FU-10003724,Furniture,Furnishings,41.85
CA-2018-110380,02/09/2018,PF-19225,Consumer,United States,San Francisco,California,OFF-AR-10000422,Office Supplies,Art,6.57
US-2015-167738,24/12/2015,JC-16105,Corporate,United States,Los Angeles,California,OFF-ST-10003306,Office Supplies,Storage,142.86
US-2015-167738,24/12/2015,JC-16105,Corporate,United States,Los Angeles,California,FUR-CH-10001146,Furniture,Chairs,292.272
CA-2018-121412,23/09/2018,BG-11695,Corporate,United States,Louisville,Colorado,FUR-FU-10000246,Furniture,Furnishings,29.328
CA-2018-100426,04/06/2018,DC-12850,Consumer,United States,Florence,Alabama,OFF-PA-10002870,Office Supplies,Paper,12.48
US-2017-103646,21/04/2017,SP-20545,Corporate,United States,Chicago,Illinois,OFF-ST-10000563,Office Supplies,Storage,102.336
US-2017-103646,21/04/2017,SP-20545,Corporate,United States,Chicago,Illinois,OFF-AP-10004487,Office Supplies,Appliances,48.792
US-2017-103646,21/04/2017,SP-20545,Corporate,United States,Chicago,Illinois,OFF-BI-10002854,Office Supplies,Binders,44.848
CA-2017-119186,26/05/2017,MS-17710,Consumer,United States,Fort Worth,Texas,OFF-PA-10004621,Office Supplies,Paper,10.368
CA-2017-119186,26/05/2017,MS-17710,Consumer,United States,Fort Worth,Texas,FUR-CH-10001973,Furniture,Chairs,388.43
CA-2017-119186,26/05/2017,MS-17710,Consumer,United States,Fort Worth,Texas,OFF-PA-10004040,Office Supplies,Paper,14.352
CA-2017-119186,26/05/2017,MS-17710,Consumer,United States,Fort Worth,Texas,TEC-AC-10000580,Technology,Accessories,63.992
CA-2017-148698,02/05/2017,BD-11770,Consumer,United States,Houston,Texas,OFF-AR-10004022,Office Supplies,Art,86.352
CA-2015-163293,08/09/2015,KC-16255,Corporate,United States,Macon,Georgia,TEC-AC-10004209,Technology,Accessories,32.97
CA-2015-163293,08/09/2015,KC-16255,Corporate,United States,Macon,Georgia,TEC-AC-10000023,Technology,Accessories,83.88
CA-2017-160815,05/09/2017,TR-21325,Consumer,United States,Cedar Rapids,Iowa,TEC-PH-10003505,Technology,Phones,278.4
CA-2018-122154,09/04/2018,SA-20830,Consumer,United States,Jacksonville,Florida,OFF-LA-10000121,Office Supplies,Labels,15.12
CA-2018-122154,09/04/2018,SA-20830,Consumer,United States,Jacksonville,Florida,OFF-BI-10002026,Office Supplies,Binders,17.43
CA-2018-122154,09/04/2018,SA-20830,Consumer,United States,Jacksonville,Florida,OFF-PA-10000994,Office Supplies,Paper,251.64
US-2016-149692,06/12/2016,KW-16435,Consumer,United States,Austin,Texas,OFF-BI-10002813,Office Supplies,Binders,2.772
CA-2017-119445,26/06/2017,GM-14500,Consumer,United States,Providence,Rhode Island,OFF-ST-10000617,Office Supplies,Storage,14.9
CA-2016-124268,04/07/2016,AD-10180,Home Office,United States,New York City,New York,OFF-AR-10004817,Office Supplies,Art,15.48
CA-2017-154711,22/11/2017,TB-21355,Corporate,United States,New York City,New York,FUR-FU-10000397,Furniture,Furnishings,39.88
CA-2017-154711,22/11/2017,TB-21355,Corporate,United States,New York City,New York,OFF-BI-10000605,Office Supplies,Binders,12.192
CA-2017-154711,22/11/2017,TB-21355,Corporate,United States,New York City,New York,OFF-AR-10001860,Office Supplies,Art,20.82
CA-2017-163384,10/11/2017,CC-12430,Home Office,United States,San Francisco,California,OFF-BI-10004970,Office Supplies,Binders,13.216
CA-2017-163384,10/11/2017,CC-12430,Home Office,United States,San Francisco,California,OFF-PA-10003172,Office Supplies,Paper,32.4
CA-2016-101707,27/08/2016,PF-19165,Consumer,United States,San Diego,California,OFF-SU-10001218,Office Supplies,Supplies,32.94
CA-2016-101707,27/08/2016,PF-19165,Consumer,United States,San Diego,California,OFF-PA-10002968,Office Supplies,Paper,114.2
CA-2016-101707,27/08/2016,PF-19165,Consumer,United States,San Diego,California,OFF-LA-10000134,Office Supplies,Labels,3.08
CA-2016-138898,25/05/2016,JH-16180,Consumer,United States,Pueblo,Colorado,OFF-AP-10004487,Office Supplies,Appliances,845.728
CA-2018-115427,30/12/2018,EB-13975,Corporate,United States,Fairfield,California,OFF-BI-10002103,Office Supplies,Binders,13.904
CA-2018-115427,30/12/2018,EB-13975,Corporate,United States,Fairfield,California,OFF-BI-10004632,Office Supplies,Binders,20.72
CA-2017-134425,08/12/2017,QJ-19255,Corporate,United States,Saint Paul,Minnesota,TEC-PH-10003555,Technology,Phones,114.95
CA-2016-121391,04/10/2016,AA-10315,Consumer,United States,San Francisco,California,OFF-ST-10001590,Office Supplies,Storage,26.96
CA-2017-137043,23/12/2017,LC-17140,Consumer,United States,Springfield,Virginia,FUR-FU-10003664,Furniture,Furnishings,572.76
CA-2017-137043,23/12/2017,LC-17140,Consumer,United States,Springfield,Virginia,FUR-FU-10003664,Furniture,Furnishings,286.38
CA-2016-115847,19/09/2016,TC-21535,Home Office,United States,Arlington,Virginia,FUR-BO-10003433,Furniture,Bookcases,61.96
US-2018-126179,03/07/2018,CS-12460,Consumer,United States,Columbus,Georgia,FUR-FU-10002554,Furniture,Furnishings,23.99
US-2018-126179,03/07/2018,CS-12460,Consumer,United States,Columbus,Georgia,TEC-PH-10001557,Technology,Phones,287.97
CA-2017-101966,14/07/2017,BM-11785,Consumer,United States,Houston,Texas,TEC-PH-10003437,Technology,Phones,419.944
CA-2017-141397,20/06/2017,RC-19825,Consumer,United States,Pasadena,California,OFF-PA-10002986,Office Supplies,Paper,46.76
CA-2017-141397,20/06/2017,RC-19825,Consumer,United States,Pasadena,California,OFF-BI-10000320,Office Supplies,Binders,17.712
CA-2017-141397,20/06/2017,RC-19825,Consumer,United States,Pasadena,California,OFF-AP-10003971,Office Supplies,Appliances,21.78
CA-2017-141397,20/06/2017,RC-19825,Consumer,United States,Pasadena,California,OFF-ST-10001469,Office Supplies,Storage,161.94
CA-2017-141397,20/06/2017,RC-19825,Consumer,United States,Pasadena,California,FUR-CH-10003846,Furniture,Chairs,161.568
CA-2017-141082,09/12/2017,FM-14380,Consumer,United States,Lawrence,Massachusetts,OFF-LA-10001404,Office Supplies,Labels,3.69
CA-2017-141082,09/12/2017,FM-14380,Consumer,United States,Lawrence,Massachusetts,OFF-LA-10001474,Office Supplies,Labels,122.12
US-2017-134488,24/09/2017,PK-19075,Consumer,United States,Columbus,Ohio,FUR-CH-10003199,Furniture,Chairs,155.372
CA-2017-145919,18/12/2017,HG-14965,Corporate,United States,Los Angeles,California,OFF-PA-10003072,Office Supplies,Paper,38.88
CA-2017-145919,18/12/2017,HG-14965,Corporate,United States,Los Angeles,California,FUR-FU-10004960,Furniture,Furnishings,183.84
CA-2017-145919,18/12/2017,HG-14965,Corporate,United States,Los Angeles,California,OFF-SU-10003505,Office Supplies,Supplies,579.3
CA-2018-157651,10/12/2018,HA-14920,Consumer,United States,Philadelphia,Pennsylvania,TEC-AC-10003116,Technology,Accessories,14.2
CA-2015-160773,01/07/2015,LW-16825,Corporate,United States,Deltona,Florida,TEC-PH-10004586,Technology,Phones,575.92
CA-2015-160773,01/07/2015,LW-16825,Corporate,United States,Deltona,Florida,OFF-BI-10000546,Office Supplies,Binders,5.184
CA-2018-167703,03/02/2018,MC-17575,Consumer,United States,Cincinnati,Ohio,OFF-BI-10002071,Office Supplies,Binders,5.229
CA-2018-167703,03/02/2018,MC-17575,Consumer,United States,Cincinnati,Ohio,OFF-ST-10001490,Office Supplies,Storage,285.552
CA-2018-121804,03/03/2018,LP-17095,Consumer,United States,Murray,Kentucky,OFF-AP-10004859,Office Supplies,Appliances,72.8
CA-2018-162635,09/10/2018,EB-14170,Consumer,United States,Wilmington,North Carolina,OFF-PA-10002659,Office Supplies,Paper,10.816
CA-2015-107153,28/09/2015,GZ-14545,Corporate,United States,Lawrence,Massachusetts,OFF-ST-10001321,Office Supplies,Storage,46.26
US-2015-117058,27/05/2015,LE-16810,Consumer,United States,Chicago,Illinois,OFF-BI-10004139,Office Supplies,Binders,17.46
CA-2016-120439,14/06/2016,AD-10180,Home Office,United States,Philadelphia,Pennsylvania,FUR-FU-10001867,Furniture,Furnishings,51.072
CA-2017-128258,30/03/2017,CP-12085,Corporate,United States,Norwich,Connecticut,OFF-PA-10004156,Office Supplies,Paper,11.34
CA-2018-106033,15/10/2018,FG-14260,Home Office,United States,San Francisco,California,OFF-AR-10002818,Office Supplies,Art,87.92
CA-2017-142762,23/05/2017,LD-17005,Consumer,United States,San Francisco,California,FUR-FU-10003691,Furniture,Furnishings,37.05
CA-2018-127705,02/06/2018,AB-10255,Home Office,United States,Lorain,Ohio,TEC-PH-10000347,Technology,Phones,2.97
CA-2018-127705,02/06/2018,AB-10255,Home Office,United States,Lorain,Ohio,OFF-ST-10004507,Office Supplies,Storage,27.44
CA-2015-122567,16/02/2015,MN-17935,Consumer,United States,Dallas,Texas,OFF-BI-10002012,Office Supplies,Binders,1.08
CA-2015-122567,16/02/2015,MN-17935,Consumer,United States,Dallas,Texas,OFF-AP-10001303,Office Supplies,Appliances,7.96
CA-2015-121664,06/05/2015,HP-14815,Home Office,United States,Los Angeles,California,OFF-BI-10003684,Office Supplies,Binders,140.736
CA-2017-122133,16/05/2017,JR-15670,Consumer,United States,Middletown,Connecticut,OFF-ST-10002574,Office Supplies,Storage,552.56
US-2018-123281,02/04/2018,JF-15190,Consumer,United States,Los Angeles,California,FUR-FU-10003724,Furniture,Furnishings,25.11
CA-2018-100524,31/03/2018,CM-12115,Consumer,United States,New York City,New York,FUR-FU-10004018,Furniture,Furnishings,29.78
CA-2018-100524,31/03/2018,CM-12115,Consumer,United States,New York City,New York,TEC-PH-10002549,Technology,Phones,677.58
CA-2018-100524,31/03/2018,CM-12115,Consumer,United States,New York City,New York,OFF-PA-10004911,Office Supplies,Paper,75.04
CA-2018-113481,02/01/2018,AS-10045,Corporate,United States,Jacksonville,North Carolina,TEC-MA-10002178,Technology,Machines,695.7
CA-2018-113481,02/01/2018,AS-10045,Corporate,United States,Jacksonville,North Carolina,OFF-BI-10003694,Office Supplies,Binders,15.66
CA-2018-113481,02/01/2018,AS-10045,Corporate,United States,Jacksonville,North Carolina,OFF-BI-10000474,Office Supplies,Binders,28.854
CA-2016-131758,28/05/2016,KB-16315,Consumer,United States,Freeport,New York,OFF-AR-10000411,Office Supplies,Art,47.82
CA-2016-131758,28/05/2016,KB-16315,Consumer,United States,Freeport,New York,OFF-LA-10000262,Office Supplies,Labels,13.05
CA-2015-118339,17/03/2015,BN-11515,Consumer,United States,Lakeville,Minnesota,OFF-AP-10001154,Office Supplies,Appliances,93.78
CA-2015-118339,17/03/2015,BN-11515,Consumer,United States,Lakeville,Minnesota,OFF-PA-10000466,Office Supplies,Paper,47.18
CA-2015-118339,17/03/2015,BN-11515,Consumer,United States,Lakeville,Minnesota,OFF-AR-10003829,Office Supplies,Art,19.68
CA-2015-118339,17/03/2015,BN-11515,Consumer,United States,Lakeville,Minnesota,OFF-BI-10001758,Office Supplies,Binders,53.4
CA-2015-118339,17/03/2015,BN-11515,Consumer,United States,Lakeville,Minnesota,OFF-BI-10000136,Office Supplies,Binders,35.88
CA-2015-153976,03/10/2015,BP-11290,Consumer,United States,Evanston,Illinois,FUR-CH-10002880,Furniture,Chairs,258.279
CA-2017-162901,28/03/2017,AS-10045,Corporate,United States,Arlington,Virginia,OFF-ST-10000649,Office Supplies,Storage,31.4
CA-2018-162978,04/05/2018,LW-16990,Corporate,United States,San Francisco,California,TEC-PH-10003092,Technology,Phones,183.96
CA-2018-162978,04/05/2018,LW-16990,Corporate,United States,San Francisco,California,OFF-PA-10002250,Office Supplies,Paper,17.61
CA-2018-162978,04/05/2018,LW-16990,Corporate,United States,San Francisco,California,FUR-TA-10003473,Furniture,Tables,300.904
US-2015-160444,05/07/2015,DC-12850,Consumer,United States,Houston,Texas,OFF-ST-10001522,Office Supplies,Storage,220.776
US-2015-160444,05/07/2015,DC-12850,Consumer,United States,Houston,Texas,OFF-ST-10000563,Office Supplies,Storage,281.424
CA-2017-145247,05/05/2017,ND-18370,Consumer,United States,Louisville,Kentucky,OFF-PA-10003641,Office Supplies,Paper,79.14
CA-2018-160045,26/04/2018,LB-16735,Consumer,United States,Fort Worth,Texas,FUR-FU-10000010,Furniture,Furnishings,1.988
US-2015-151925,26/09/2015,KT-16465,Consumer,United States,Los Angeles,California,FUR-CH-10002961,Furniture,Chairs,145.568
CA-2018-125199,19/10/2018,HM-14860,Corporate,United States,Philadelphia,Pennsylvania,OFF-AR-10002956,Office Supplies,Art,123.256
CA-2018-125199,19/10/2018,HM-14860,Corporate,United States,Philadelphia,Pennsylvania,OFF-PA-10004041,Office Supplies,Paper,23.68
CA-2018-125199,19/10/2018,HM-14860,Corporate,United States,Philadelphia,Pennsylvania,TEC-PH-10001336,Technology,Phones,309.576
US-2018-155425,10/11/2018,AB-10600,Corporate,United States,Tucson,Arizona,OFF-BI-10001036,Office Supplies,Binders,38.388
US-2018-155425,10/11/2018,AB-10600,Corporate,United States,Tucson,Arizona,TEC-MA-10003183,Technology,Machines,95.994
US-2018-155425,10/11/2018,AB-10600,Corporate,United States,Tucson,Arizona,TEC-AC-10001314,Technology,Accessories,239.952
US-2018-155425,10/11/2018,AB-10600,Corporate,United States,Tucson,Arizona,TEC-PH-10002563,Technology,Phones,201.584
US-2018-155425,10/11/2018,AB-10600,Corporate,United States,Tucson,Arizona,FUR-CH-10003312,Furniture,Chairs,899.136
CA-2018-133249,08/07/2018,SZ-20035,Home Office,United States,Pico Rivera,California,FUR-FU-10001588,Furniture,Furnishings,145.9
US-2016-103471,24/12/2016,JR-15670,Consumer,United States,Colorado Springs,Colorado,FUR-BO-10002613,Furniture,Bookcases,590.058
US-2016-103471,24/12/2016,JR-15670,Consumer,United States,Colorado Springs,Colorado,OFF-AR-10003405,Office Supplies,Art,14.04
CA-2018-136672,07/03/2018,MG-17890,Home Office,United States,Clinton,Maryland,TEC-AC-10004510,Technology,Accessories,49.08
US-2015-157021,01/04/2015,KM-16720,Consumer,United States,Vallejo,California,OFF-LA-10002312,Office Supplies,Labels,29.6
US-2015-157021,01/04/2015,KM-16720,Consumer,United States,Vallejo,California,OFF-BI-10000042,Office Supplies,Binders,17.088
CA-2016-120362,14/09/2016,CA-12265,Consumer,United States,Provo,Utah,FUR-TA-10003008,Furniture,Tables,912.75
CA-2015-126361,04/08/2015,VD-21670,Consumer,United States,Pleasant Grove,Utah,OFF-AP-10003590,Office Supplies,Appliances,1089.75
CA-2015-126361,04/08/2015,VD-21670,Consumer,United States,Pleasant Grove,Utah,OFF-PA-10000806,Office Supplies,Paper,447.84
CA-2015-126361,04/08/2015,VD-21670,Consumer,United States,Pleasant Grove,Utah,OFF-AR-10000896,Office Supplies,Art,16.4
CA-2015-126361,04/08/2015,VD-21670,Consumer,United States,Pleasant Grove,Utah,TEC-PH-10002310,Technology,Phones,399.96
CA-2015-126361,04/08/2015,VD-21670,Consumer,United States,Pleasant Grove,Utah,OFF-ST-10002289,Office Supplies,Storage,158.9
CA-2015-126361,04/08/2015,VD-21670,Consumer,United States,Pleasant Grove,Utah,OFF-BI-10002852,Office Supplies,Binders,13.184
US-2017-100566,03/09/2017,JK-16120,Home Office,United States,Aurora,Illinois,FUR-FU-10003394,Furniture,Furnishings,83.952
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-ST-10002344,Office Supplies,Storage,80.98
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-PA-10001289,Office Supplies,Paper,348.84
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-FA-10000053,Office Supplies,Fasteners,9.45
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,FUR-FU-10004091,Furniture,Furnishings,18.84
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,FUR-BO-10004015,Furniture,Bookcases,239.98
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-EN-10003001,Office Supplies,Envelopes,167.96
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,TEC-PH-10000215,Technology,Phones,104.85
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,TEC-PH-10003645,Technology,Phones,484.83
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-PA-10000357,Office Supplies,Paper,122.97
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-ST-10004804,Office Supplies,Storage,154.44
US-2017-108504,05/02/2017,PP-18955,Home Office,United States,Smyrna,Georgia,OFF-PA-10003892,Office Supplies,Paper,342.37
CA-2018-124828,03/07/2018,YS-21880,Corporate,United States,Burlington,North Carolina,OFF-AR-10003514,Office Supplies,Art,9.552
US-2018-117247,09/10/2018,CK-12760,Corporate,United States,Aurora,Illinois,FUR-TA-10002958,Furniture,Tables,652.45
US-2018-117247,09/10/2018,CK-12760,Corporate,United States,Aurora,Illinois,FUR-TA-10001676,Furniture,Tables,66.645
CA-2017-124485,24/11/2017,NC-18340,Consumer,United States,New York City,New York,OFF-BI-10000822,Office Supplies,Binders,17.216
CA-2017-124485,24/11/2017,NC-18340,Consumer,United States,New York City,New York,OFF-PA-10004971,Office Supplies,Paper,11.56
